,act,at,ceq,che,csho,dlc,dltis,dltt,emp,ib,invt,ivao,ivst,lct,lt,pstk,rect,sale,sstk,exchg,prcc-f,ret-t,ret-t1,vwretd,oplease,lease-dum,r-vwretd,r-1-vwretd,WC,NCO,FIN,ATA,rsst-acc,ch-rec,ch-inv,cs,ch-cs,earn-ATA,ch-earn,ch-emp,issue,bm,new-comp,fraud
0,3.139,10.549000000000001,2.12,0.079,0.8759999999999999,4.454,0.05,1.475,0.159,1.734,0.486,0.0,0.0,6.954,8.429,0.0,2.544,20.506999999999998,0.0,19.0,11.49998,0.7689316768364882,1.9892803316315057,0.11529962955421545,0.0,0.0,0.29299562238555626,0.6102502778401843,0.5599999,7.41,-5.928999999999999,97.415,-0.1744187,-0.2097932,-0.2129343,40.944,-0.7536461999999999,0.0178001,0.0683123,0.005851100000000001,1.0,0.2104431,4.0,0.0
1,3.3960000000000004,14.16,2.835,0.251,0.862,4.886,4.825,4.074,0.16399999999999998,1.7080000000000002,0.925,0.0,0.0,7.251,11.325,0.0,2.116,19.266,0.56,19.0,17.49997,1.9659515692198006,-0.13937597861096518,0.22985458699503958,0.0,0.0,0.19680093322237918,-1.1224306062613678,0.7800001999999999,10.764000000000001,-8.96,12.3545,0.04395159999999999,-0.0346432,0.0355336,19.694000000000003,-0.5190015,0.13824920000000002,0.1204491,-0.3108607,1.0,0.18793529999999997,4.0,0.0
2,3.9819999999999998,17.344,2.947,0.002,0.8420000000000001,6.5120000000000005,2.128,4.821000000000001,0.17300000000000001,0.848,1.045,0.0,0.0,9.576,14.397,0.0,2.823,19.55,0.0,19.0,11.99998,-0.20824346210712535,-1.0123653917741933,-0.2890260490536278,0.0,0.0,1.7098821005820406,1.7527387114369242,0.9159999999999999,13.362,-11.333,15.752,0.022917700000000003,0.0448832,0.0076181,18.843,-0.0432112,0.053834400000000004,-0.0844148,-0.1699808,1.0,0.2916672,4.0,0.0
3,6.692,16.217,3.779,0.387,0.8420000000000001,1.3530000000000002,1.212,6.54,0.20199999999999999,1.266,0.831,0.0,0.0,5.898,12.437999999999999,0.0,5.169,28.419,0.0,19.0,13.999979999999999,-1.5905118565576057,-2.264425212438985,0.3115928512413173,0.0,0.0,1.4188727379861683,-0.4194025909106217,1.76,9.525,-7.893,16.7805,0.026638099999999998,0.13980520000000002,-0.0127529,26.073,0.38369699999999995,0.0754447,0.0216103,0.2326094,1.0,0.32058070000000005,4.0,0.0
4,7.555,26.089000000000002,4.935,0.02,2.526,2.418,29.14,14.114,0.284,1.317,1.39,0.0,0.0,7.04,21.154,0.0,5.67,36.385999999999996,0.0,19.0,6.999998,-1.0431724783874814,-0.17696269563915762,0.0494207670940002,0.0,0.0,0.05368927619413279,1.1679096898602446,2.9130000000000003,18.534000000000002,-16.532,21.153000000000002,0.07199939999999999,0.023684599999999997,0.0264265,35.885,0.3763281,0.062260699999999995,-0.013184,-0.2028035,1.0,0.2790975,4.0,0.0
5,10.047,32.335,6.2620000000000005,0.002,2.526,3.283,32.853,17.691,0.311,1.431,2.355,0.0,0.0,8.382,26.073,0.0,6.895,40.522,0.0,19.0,5.999998000000001,-0.29443600703677714,0.8213207282757369,0.09839128565300717,0.0,0.0,-0.2288149548252686,-0.34517741957390746,4.946000000000001,22.288,-20.974,29.212,0.046042599999999996,0.0419348,0.0330344,39.297,0.0950815,0.048986699999999994,-0.013274000000000001,-0.1443408,1.0,0.41316980000000003,4.0,0.0
6,12.911,35.559,6.537999999999999,0.048,2.526,5.0569999999999995,5.773,16.12,0.302,0.857,4.004,0.0,0.0,12.901,29.021,0.0,8.205,36.222,0.0,19.0,9.999998,0.09218753054626774,0.044609845117539015,0.03224385539133255,0.0,0.0,-2.521054510592011,0.7227539804222664,5.019001,22.648000000000003,-21.177,33.946999999999996,0.0067751999999999995,0.038589599999999995,0.04857569999999999,34.912,-0.11158620000000001,0.0252452,-0.0237415,-0.1286451,1.0,0.2588283,4.0,0.0
7,17.011,41.976000000000006,7.535,0.084,2.526,2.6510000000000002,2.55,18.952,0.43799999999999994,2.388,5.314,0.0,0.0,14.671,34.441,0.0,8.943999999999999,51.407,0.0,19.0,14.249989999999999,-1.722864834943274,0.7853268930745052,0.03699448344567628,0.0,0.0,-0.2825015438835966,0.45100858101567853,4.907,24.147,-21.603,38.7675,0.0247888,0.019062400000000004,0.0337912,50.668,0.4513062,0.061598,0.0363527,0.2698704,1.0,0.2093319,4.0,0.0
8,23.057,63.997,10.402000000000001,0.513,5.052,4.953,59.05,32.882,0.564,3.362,3.989,0.0,0.0,18.331,53.595,0.0,12.982999999999999,72.36,0.0,19.0,12.75,-0.44191581307118366,-0.34824574176464396,-0.006864397367347189,0.0,0.0,-0.7030486994263491,0.967231156424923,9.166,38.558,-37.835,52.9865,0.046011699999999996,0.07622689999999999,-0.0250064,68.321,0.3484053,0.0634501,0.0018521000000000002,-0.236938,1.0,0.1614891,4.0,1.0
9,33.796,93.811,14.315,0.159,5.052,6.767,84.295,52.263000000000005,0.705,4.523,7.1739999999999995,0.0,0.0,25.594,79.49600000000001,0.0,18.102999999999998,92.12200000000001,0.0,19.0,13.75,0.08354210000000001,-0.8113808939364091,-0.007573300000000001,0.0,0.0,0.0911154,-0.636034470880608,14.81,58.37599,-59.03,78.904,0.0540783,0.064889,0.0403655,87.00200000000001,0.2734298,0.05732280000000001,-0.0061273000000000005,-0.2158656,1.0,0.206075,4.0,1.0
10,7.313,9.152000000000001,6.1739999999999995,0.024,3.8360000000000003,1.052,0.145,0.425,0.252,0.316,5.3,0.008,0.0,2.305,2.978,0.0,1.963,10.940999999999999,0.0,12.0,1.5,-1.6034408491700787,-0.4011638931070355,0.072122413100423,0.0,0.0,0.306506061697385,-1.8905922464348293,6.0360000000000005,1.5830000000000002,-1.469,227.356,-0.5354334,-0.6979406,-0.735692,169.622,-0.8143486999999999,0.0013899000000000001,-0.0249534,0.1474596,1.0,1.072993,10.0,0.0
11,6.504,8.5,6.189,0.028999999999999998,3.8360000000000003,0.69,0.293,0.452,0.21100000000000002,0.015,5.041,0.002,0.0,1.669,2.311,0.0,1.3969999999999998,10.1,0.0,12.0,1.625,-0.927504245393578,2.642866417657105,0.03453095772467672,0.0,0.0,-0.4432763306233453,-0.41164953123360715,5.496,1.804,-1.14,8.826,0.0011330000000000001,-0.0641287,-0.0293452,10.665999999999999,-0.937119,0.0016995,0.0003096,-0.0914571,1.0,0.9928611999999999,10.0,0.0
12,7.037999999999999,8.934,6.295,0.033,3.8360000000000003,0.867,0.131,0.317,0.213,0.107,5.294,0.002,0.0,2.108,2.639,0.0,1.685,9.193,0.0,12.0,1.6869990000000001,0.38240583416484214,-0.819541087565369,0.1447679458680283,0.0,0.0,-0.2524484649440887,-0.004076672294698713,5.763999999999999,1.68,-1.182,8.717,0.0117013,0.0330389,0.0290238,8.905,-0.1651041,0.0122749,0.0105753,-0.0415801,1.0,0.9727522,10.0,0.0
13,6.936,10.65,6.461,0.091,3.8360000000000003,0.716,1.9,1.94,0.21,0.166,5.151,0.0,0.0,1.999,4.189,0.0,1.66,11.110999999999999,0.0,12.0,1.311999,1.4011748598715328,-1.75292346273727,0.35205890243676785,0.0,0.0,-0.8295997937630959,1.0545327842083208,5.562,3.464,-2.656,9.792,0.0110294,-0.0025531,-0.014603799999999998,11.136,0.25053339999999996,0.016952599999999998,0.0046777,-0.20615970000000003,1.0,1.283771,10.0,0.0
14,6.7410000000000005,11.138,6.577999999999999,0.076,3.8360000000000003,1.082,0.0,1.87,0.185,0.11599999999999999,5.297999999999999,0.0,0.0,2.456,4.56,0.0,1.347,9.809,0.0,12.0,1.5,0.4739713311331107,0.9904680979839577,0.10722095054253084,0.0,0.0,-0.1924181260242081,1.4515417264505563,5.291,4.163,-2.952,10.894,0.012116799999999999,-0.0287314,0.0134937,10.122,-0.091056,0.0106481,-0.0063046000000000005,-0.1648692,0.0,1.143205,10.0,0.0
15,7.2620000000000005,11.953,6.653,0.053,3.8360000000000003,1.112,0.935,2.475,0.21,0.075,5.074,0.0,0.0,2.524,5.3,0.0,1.5030000000000001,11.159,0.0,12.0,1.25,-0.5923188098511807,-0.995073445910801,0.2266607700128686,0.0,0.0,-0.22602118350191547,0.5016010590350086,5.797000000000001,4.3899989999999995,-3.5869999999999997,11.5455,0.008488200000000001,0.0135118,-0.0194015,11.003,0.0870382,0.006495999999999999,-0.004152,0.0619621,1.0,1.3874870000000001,10.0,0.0
16,8.342,12.854000000000001,7.087999999999999,0.055999999999999994,3.8360000000000003,1.189,0.0,2.16,0.32,0.435,5.52,0.0,0.0,3.2889999999999997,5.766,0.0,2.6639999999999997,14.069,0.0,12.0,1.311999,1.4874191234392706,1.4525205789485292,0.18635382806183343,0.0,0.0,0.36683966441207655,-0.7714747944753805,6.186,4.195001,-3.3489999999999998,12.4035,0.034829,0.09360260000000001,0.0359576,12.908,0.1731346,0.035070699999999996,0.0285747,0.448431,0.0,1.408353,10.0,0.0
17,10.13,16.243,8.504,0.086,3.7289999999999996,1.117,1.8,2.985,0.305,1.564,6.077000000000001,0.0,0.0,4.349,7.739,0.0,3.736,29.529,0.0,12.0,2.280999,-0.5814606928161001,-1.358654756437763,0.15419510767716055,0.0,0.0,-0.24729670019722388,-0.07348027809721977,6.812,5.707999999999999,-4.102,14.5485,0.09526760000000001,0.0736846,0.0382857,28.456999999999997,1.204602,0.10750250000000001,0.0724317,-0.3105283,1.0,0.9997828999999999,10.0,0.0
18,12.145999999999999,18.686,10.54,1.301,3.84,1.016,2.0,3.969,0.41100000000000003,1.679,6.581,0.0,0.0,3.7060000000000004,8.146,0.0,3.983,25.899,0.0,12.0,3.0,0.05651841528370838,-0.7761770889323483,-0.0440806014294923,0.628,1.0,-0.46464178204272066,0.3872302185454561,8.155,6.069001,-4.985,17.4645,0.047009699999999995,0.014143000000000001,0.0288585,25.651999999999997,-0.0985697,0.09613789999999998,-0.0113646,0.19713770000000003,1.0,0.9149306,10.0,0.0
19,12.605,18.293,11.288,1.1909999999999998,3.801,0.762,0.223,2.88,0.33299999999999996,0.8690000000000001,7.706,0.12,0.0,3.66,7.005,0.0,3.3310000000000004,24.006,0.0,12.0,2.936999,-0.024017994461210362,-0.16596946554581637,0.03383530432299052,0.14300000000000002,1.0,2.3516227735065076,-0.07949241766527573,8.516,5.103,-3.522,18.4895,0.0464046,-0.035263300000000004,0.0608453,24.658,-0.0387494,0.046999599999999996,-0.04913819999999999,-0.16874920000000002,1.0,1.011149,10.0,0.0
20,10.81,17.965,11.058,0.573,3.7910000000000004,0.8170000000000001,1.1,3.114,0.28,-0.21100000000000002,6.026,0.095,0.0,3.3280000000000003,6.907,0.0,3.6839999999999997,24.394000000000002,0.0,12.0,2.186999,-0.21052729999999997,-0.342857,-0.007573300000000001,0.0,0.0,-0.202954,-0.3352837,7.726,6.595,-3.8360000000000003,18.129,0.021402200000000003,0.0194716,-0.09266920000000001,24.041,-0.0250224,-0.0116388,-0.058638499999999996,-0.1412289,1.0,1.333749,10.0,0.0
21,11.164000000000001,17.851,9.189,0.01,3.799,1.0070000000000001,0.45,2.8139999999999996,0.281,-1.886,6.312,0.06,0.0,5.357,8.662,0.0,3.806,18.965999999999998,0.0,12.0,1.436999,-0.3000006,-0.21052729999999997,0.3567165,0.0,0.0,-0.6567170999999999,-0.5672438,6.803999,6.136,-3.761,17.908,-0.0729283,0.0068126,0.015970500000000002,18.844,-0.21617229999999998,-0.10531610000000001,-0.09367719999999999,0.0099171,1.0,1.6832259999999999,10.0,0.0
22,12.550999999999998,17.215,10.127,1.25,3.8080000000000003,1.805,3.7739999999999996,2.444,0.27399999999999997,1.123,7.343999999999999,0.0,0.0,4.062,7.087999999999999,0.0,3.5469999999999997,20.232,0.0,12.0,3.5,2.238092,-0.3000006,0.2116129,0.0,0.0,2.026479,-0.5116135,9.044,4.082001,-4.249,17.533,-0.0172246,-0.0147721,0.05886040000000001,20.491,0.08740189999999999,0.0640506,0.1693667,0.010717200000000001,1.0,0.7598289,10.0,0.0
23,13.878,18.315,11.777999999999999,2.075,3.91,0.196,1.432,3.6010000000000004,0.253,1.2009999999999998,8.105,0.0,0.0,2.722,6.537000000000001,0.0,3.3480000000000003,19.326,0.182,12.0,14.875,2.500002,2.238092,0.3033297,0.0,0.0,2.196673,1.9347619999999999,9.277000000000001,4.223,-3.7969999999999997,17.765,0.0464959,-0.011201799999999998,0.042837,19.525,-0.047142699999999996,0.0676048,0.0035542,-0.1405401,1.0,0.202506,10.0,0.0
24,15.565,20.417,12.75,1.7180000000000002,3.947,2.468,0.0,3.068,0.263,0.353,8.888,0.0,0.0,4.368,7.667000000000001,0.0,4.407,19.67,0.003,12.0,12.125,-0.27310999999999996,2.500002,0.22283960000000003,0.0,0.0,-0.4959496,2.2771630000000003,11.947000000000001,4.621,-5.5360000000000005,19.366,0.06862539999999999,0.0546835,0.040431699999999994,18.611,-0.04681180000000001,0.0182278,-0.049377,-0.07524349999999999,1.0,0.26641659999999995,10.0,0.0
25,17.435,22.774,12.644,0.9640000000000001,3.917,2.8560000000000003,1.974,3.7510000000000003,0.27399999999999997,0.26,10.606,0.0,0.0,6.224,10.13,0.0,5.349,23.271,0.0,12.0,10.9375,0.10982639999999999,-0.27310999999999996,0.25270329999999996,0.0,0.0,-0.1428769,-0.5258133,13.103,5.184,-6.607,21.5955,0.0300063,0.0436202,0.0795536,22.329,0.1997744,0.0120395,-0.0061883,-0.07361799999999999,1.0,0.2951297,10.0,1.0
26,16.498,21.473000000000003,13.130999999999998,1.077,3.92,1.0190000000000001,0.0,4.335,0.255,0.456,9.949,0.0,0.0,3.8939999999999997,8.342,0.0,5.055,24.671999999999997,0.0,12.0,12.1,-0.15625,0.10982639999999999,-0.11085410000000001,0.0,0.0,-0.0453959,0.2206806,12.546,4.862,-5.354,22.1235,0.0169051,-0.013288999999999999,-0.0296969,24.965999999999998,0.11809760000000001,0.020611599999999997,0.008572,-0.0122165,0.0,0.2768384,10.0,1.0
27,17.469,22.219,14.171,1.705,3.92,1.527,0.0,3.347,0.264,1.04,10.948,0.0,0.0,4.553,8.048,0.0,4.263,27.424,0.0,12.0,19.25,0.8775315999999999,-0.15625,-0.11268519999999999,0.597,1.0,0.9902169,-0.0435648,12.738,4.601999,-4.874,21.846,0.0188593,-0.0362538,0.0457292,28.215999999999998,0.130177,0.047606,0.0269944,0.0005528,0.0,0.18779479999999998,10.0,1.0
28,11.033,17.269000000000002,8.972999999999999,0.26,3.9210000000000003,1.876,0.0,2.29,0.26899999999999996,1.006,6.077999999999999,1.854,0.0,5.962000000000001,8.296,0.0,3.799,25.671999999999997,0.0,12.0,14.12,0.0210409,0.8775315999999999,-0.208407,1.614,1.0,0.229448,1.085939,6.687,4.337999,-2.312,19.744,-0.1900831,-0.0235008,-0.24665720000000002,26.136,-0.07371699999999999,0.050952199999999996,0.0033461999999999997,0.2417217,0.0,0.1620713,10.0,1.0
29,14.904000000000002,18.985,9.515,1.276,3.9210000000000003,1.2,0.0,2.2159999999999997,0.26899999999999996,0.542,7.081,0.0,0.0,7.232,9.47,0.0,5.7379999999999995,31.113000000000003,0.0,12.0,7.85,-0.5481706999999999,0.0210409,0.26722379999999996,1.216,1.0,-0.8153945,-0.24618289999999998,7.596000999999999,4.059,-3.4160000000000004,18.127,-0.0261488,0.1069675,0.0553318,29.174,0.11623810000000001,0.029900200000000002,-0.021052,-0.0993689,0.0,0.3091308,10.0,1.0
30,14.306,18.463,10.484000000000002,0.84,3.9210000000000003,0.243,3.2119999999999997,2.7939999999999996,0.28600000000000003,1.541,7.425,0.0,0.0,5.185,7.979,0.0,4.607,30.721,0.0,12.0,5.3,-0.3101491,-0.5481706999999999,0.130018,0.818,1.0,-0.4401670999999999,-0.6781887,8.524,4.157,-3.037,18.724,0.07503739999999999,-0.0604038,0.0183722,31.851999999999997,0.091794,0.08230080000000001,0.0524006,0.0906926,1.0,0.504492,10.0,0.0
31,16.132,20.212,13.079,3.1060000000000003,3.927,0.23,0.0,2.5639999999999996,0.27899999999999997,2.55,6.404,0.0,0.0,4.523,7.132999999999999,0.0,4.59,34.763000000000005,0.0,12.0,7.0,0.07438099999999999,-0.3101491,0.0732671,0.5329999999999999,1.0,0.0011139000000000001,-0.38341620000000004,8.732999999999999,4.033999,-2.7939999999999996,19.3375,0.017013499999999997,-0.0008791000000000001,-0.052799,34.78,0.09192510000000001,0.13186810000000002,0.0495673,-0.11920560000000001,0.0,0.4757903,10.0,0.0
32,13.674000000000001,17.735,11.265999999999998,1.276,3.573,0.23,0.0,2.334,0.24,0.565,5.809,0.0,0.0,3.986,6.468999999999999,0.0,5.227,31.253,0.0,12.0,7.01,0.024615900000000003,0.07438099999999999,0.1621525,0.127,1.0,-0.1375366,-0.0877715,8.641999,3.912001,-2.5639999999999996,18.9735,0.0008960000000000001,0.0335731,-0.031359500000000005,30.616,-0.11972390000000001,0.0297784,-0.10208980000000001,-0.0172341,0.0,0.4497992,10.0,0.0
33,15.427,21.38,7.794,0.027999999999999997,3.577,7.327999999999999,5.92,0.0,0.21600000000000003,-3.3810000000000002,7.76,0.0,0.0,12.997,13.585999999999999,0.0,4.622,25.41,0.0,12.0,5.0,-0.10018329902099099,0.9367232420576993,-0.005269213491727792,0.6459999999999999,1.0,1.0422884236818275,0.24371590436098522,9.73,5.3639980000000005,-7.327999999999999,19.5575,-0.11371600000000001,-0.0309344,0.0997571,26.015,-0.150281,-0.1728749,-0.2026532,-0.3055257,1.0,0.43578420000000007,10.0,0.0
34,2047.0,2835.0,430.6,696.0,40.6,10.1,24.5,182.6,15.8,54.9,0.0,94.1,283.8,1951.8,2404.4,0.0,1351.0,1338.4,0.2,11.0,23.125,-0.2123955,0.35174040000000006,-0.06083480000000001,279.5362,1.0,-0.15156070000000002,0.41257520000000003,-590.7001,423.9001,185.2,1587.035,0.08658919999999999,0.8362349,-0.013165399999999999,11.26602,-0.9497228000000001,0.03459280000000001,0.47222179999999997,8.738461000000001,1.0,0.45863400000000004,2.0,0.0
35,2083.5,2767.2,374.1,834.8,40.8,6.9,2.5,169.9,15.6,-10.4,0.0,64.2,261.2,1949.1,2393.1,0.0,1248.7,1369.4,0.9,11.0,20.5,-0.0729489,-0.2123955,0.336437,298.4657,1.0,-0.4093859,-0.5488325,-693.4999,345.3998,148.6,2801.1,-0.0777909,-0.0365214,0.0,1471.7,129.6317,-0.0037128,-0.038305599999999995,0.011257099999999999,1.0,0.4472741,2.0,0.0
36,2044.5,2625.8,183.2,818.7,41.0,6.7,29.6,125.1,14.7,50.9,0.0,137.2,239.1,1929.4,2442.6,0.0,1225.8,1342.8,2.0,11.0,26.5,0.3501942,-0.0729489,0.09065039999999999,281.1959,1.0,0.2595438,-0.1635993,-696.9,55.99998000000001,244.5,2696.5,-0.0730206,-0.0084925,0.0,1365.7,-0.07202560000000001,0.018876300000000002,0.0225891,-0.0065938,1.0,0.16861479999999998,2.0,1.0
37,2201.6,2793.8,273.9,888.7,43.5,29.2,19.4,111.8,14.5,23.6,0.0,94.4,246.5,2085.5,2517.6,2.3,1172.3,1341.6,112.1,11.0,19.5,-0.23186839999999997,0.3501942,0.1158456,262.8709,1.0,-0.34771399999999997,0.2343486,-743.3999,177.4998,197.6,2709.8,0.010369799999999998,-0.019743200000000002,0.0,1395.1,0.0215274,0.008709100000000001,-0.010167200000000001,-0.07758589999999999,1.0,0.32290009999999997,2.0,1.0
38,2386.9,2945.7,311.1,988.6,44.2,18.1,51.8,132.7,13.3,-107.2,0.0,64.1,311.4,2149.3,2628.2,6.4,1206.1,1323.9,196.1,11.0,18.5,-0.0338908,-0.23186839999999997,-0.007573300000000001,227.3508,1.0,-0.0263175,-0.2242951,-732.9001,148.5002,218.3,2869.75,0.0007666,0.011778,0.0,1290.1,-0.0752633,-0.0373552,-0.0460643,-0.137129,1.0,0.3804574,2.0,1.0
39,2372.0,2942.4,395.8,973.8,44.541000000000004,28.4,62.5,126.2,11.9,89.4,0.0,30.9,236.2,2120.5,2539.8,6.8,1292.8,1282.4,1.4,11.0,19.0,0.0315112,-0.0338908,0.3567165,230.5551,1.0,-0.3252053,-0.3906073,-693.9,246.3999,105.7,2944.05,0.0082539,0.0294493,0.0,1195.7,-0.0731727,0.030366300000000002,0.0677215,-0.10414289999999998,1.0,0.46769440000000007,2.0,1.0
40,345.93800000000005,781.415,369.4,46.16,10.226,50.248999999999995,121.601,101.079,10.4,-42.849,141.192,0.0,0.0,264.409,412.015,0.0,147.49200000000002,880.2330000000001,0.0,20.0,0.375,-1.0637484218615159,0.24849657447457207,0.18282949109310678,19.75386,1.0,0.7264512196966635,-0.28764360716909854,85.618,388.95,-151.328,390.83099999999996,0.8299392,0.3773063,0.361261,732.77,8051.4169999999995,-0.1096356,2.22595,-563.6237,1.0,96.32961999999999,212.0,0.0
41,413.88300000000004,859.2810000000001,321.14099999999996,74.108,63.87,1.849,0.177,101.575,10.0,47.443000000000005,162.94299999999998,0.0,0.0,229.94400000000002,514.429,23.711,121.956,885.633,0.0,20.0,24.86058526021748,0.3850015034694809,-1.1949872426455903,-0.005800437155007249,18.259420000000002,1.0,-0.10436436593998853,-0.444136987945006,111.68,262.488,-127.135,820.3480000000001,-0.09289589999999999,-0.0311283,0.026514299999999998,911.169,0.2434585,0.0578328,0.1674684,-0.13810899999999998,1.0,-118.49285604687859,212.0,0.0
42,638.785,1092.076,523.9730000000001,258.03,85.18700000000001,0.787,125.0,133.31,9.4,65.564,192.236,0.0,27.385,217.412,568.1030000000001,0.0,127.461,967.217,238.24200000000002,20.0,17.5,2.9357800591264858,0.6808083462295567,-0.030973239690374466,18.43133,1.0,0.39013163899465997,-2.484718721644369,164.13,235.91,-106.712,975.6785,0.0474491,0.0056422,0.030023200000000003,961.712,0.055470500000000006,0.06719839999999999,0.0093656,-0.3309185,1.0,0.3514775,212.0,0.0
43,547.753,1006.1260000000001,437.291,74.581,75.245,42.367,0.0,93.757,10.5,88.79799999999999,226.745,0.0,15.123,242.76,568.835,0.0,170.692,1065.923,7.772,20.0,22.0,-1.362880732904433,1.8353504059092398,0.13042620135970712,19.82297,1.0,0.059673815872791885,0.12027190200617466,272.779,226.055,-121.001,1049.101,0.0805498,0.0412077,0.032893900000000004,1022.692,0.0634077,0.084642,0.017443599999999997,0.1957247,1.0,0.2641619,212.0,0.0
44,563.911,1112.9289999999999,554.61,26.33,80.805,6.457000000000001,113.01299999999999,123.08200000000001,12.0,107.01100000000001,271.406,0.0,0.0,214.653,558.319,0.0,214.222,1198.404,19.151,20.0,25.75,-0.14347939084488578,-0.4058971865743179,0.4569542385962684,20.14657,1.0,1.34813749885621,0.35049508014089326,329.385,328.434,-129.539,1059.527,0.1419944,0.0410844,0.0421518,1154.874,0.1292492,0.1009988,0.016356799999999998,0.0367045,1.0,0.266546,212.0,0.0
45,557.05,1158.684,601.033,28.273000000000003,81.89699999999999,1.166,40.0,161.13299999999998,12.0,50.511,266.70599999999996,0.0,0.0,189.331,557.651,0.0,216.195,1202.52,9.818,20.0,15.25,-0.07734392151955402,0.6165826178512133,0.2919214865246554,18.93907,1.0,0.4071639174224846,1.0033225847853542,340.61199999999997,394.44699999999995,-162.299,1135.806,0.0391616,0.0017370999999999999,-0.004138,1200.547,0.039548,0.0444715,-0.0565273,-0.041112199999999995,1.0,0.48123859999999996,212.0,0.0
46,624.163,1072.7089999999998,395.25199999999995,11.526,83.963,0.9209999999999999,41.5,201.115,9.0,-196.671,162.252,0.0,0.0,271.58299999999997,677.457,0.0,213.438,984.2360000000001,9.262,20.0,25.5,-1.9096436341511667,-2.0403475596251024,-0.06051811459030526,5.1015760000000006,1.0,0.47044796930160987,-1.3198714711773163,341.975,243.787,-202.03599999999997,1115.697,-0.16943129999999998,-0.0024711,-0.0936222,986.993,-0.1778805,-0.1762764,-0.22074789999999997,-0.1757995,1.0,0.18460610000000002,212.0,1.0
47,602.242,1058.928,472.079,52.298,85.53,0.6679999999999999,5.0,194.58,7.5,52.318000000000005,304.9,0.0,0.0,233.127,586.849,0.0,228.46,1073.09,26.613000000000003,20.0,42.25,0.08840916211157834,0.011286580558861115,0.08472145171754383,16.0957,1.0,1.4908895589740416,-0.5268409093827552,317.485,297.54400000000004,-195.248,1065.818,0.033828500000000004,0.014094299999999999,0.13383889999999998,1058.068,0.07201160000000001,0.0490872,0.2253636,-0.1538197,1.0,0.130638,212.0,1.0
48,1090.968,3405.5170000000003,260.437,135.81799999999998,100.73899999999999,119.103,1935.297,2142.362,14.196,-775.5369999999999,519.189,0.0,74.38600000000001,602.461,3093.755,0.0,361.774,1836.871,19.553,20.0,6.875,0.6161876815430001,0.4716816113810893,0.18725532222346114,87.39689,1.0,2.349129201894655,0.5609851371390018,471.792,1965.6170000000002,-2187.0789999999997,2232.223,-0.0759113,0.059722500000000005,0.09599810000000002,1703.557,0.6100639,-0.3474281,-0.39651529999999996,-1.323204,1.0,0.3760386,212.0,1.0
49,937.947,3132.349,-59.34,40.799,100.74600000000001,139.806,75.971,2164.002,12.2,-299.519,460.68,0.0,0.0,626.225,3124.7790000000005,0.0,364.338,2397.979,0.035,20.0,4.1875,-1.4875391849770134,0.8978054877838393,-0.038517759178007066,58.73001,1.0,0.0288883364893332,-0.5681243920861601,410.72900000000004,1859.85,-2303.808,3268.933,-0.0867436,0.0007844,-0.0178985,2395.415,0.40612550000000003,-0.0916259,0.2558022,-0.060389599999999995,1.0,-0.1406582,212.0,0.0
50,2959.318409609378,58143.1,9904.433,95.109,212.143,3957.086,87.09899999999999,7831.616999999999,33.6,1442.2939999999999,8946.709671760453,37445.4,-2610.274409607351,13757.383290862657,48238.66,0.008,9574.030999999999,16214.0,6.652,11.0,76.87491999999999,-0.06635,0.5352765,-0.06083480000000001,0.0,0.0,-0.0055152000000000005,0.5961113,277.47384344224616,2329.383496872574,22189.916523656408,41240.51,1.2011401578164074,0.16472699999999998,-0.1627989490644337,9420.576,-0.8412806,0.034972699999999995,-0.0100909,-2.183948,1.0,0.607318,13.0,0.0
51,3665.4548771713326,69389.5,11463.49,148.528,212.27,4531.863,2852.7309999999998,10153.0,32.0,1553.009,13292.679739186082,46530.6,25408.246693296915,9844.182114764768,57926.0,0.008,9864.129,17675.1,11.690999999999999,11.0,98.37495,0.2863425,-0.06635,0.336437,0.0,0.0,-0.0500945,-0.402787,2001.284204618052,3919.6254671167326,-3656.910866493556,63766.3,0.5996805886482753,0.0045494,-0.014511681815762916,17385.0,0.8454287,0.0243547,-0.0106181,-0.24104520000000002,1.0,0.5489638000000001,13.0,0.0
52,5523.164720423723,79835.19,12782.09,136.628,211.62900000000002,8211.578000000001,2388.701,10839.0,33.0,1625.015,-33494.48989417522,50588.1,-1475.3720428347065,-1949.1472555354621,66953.09,0.008,14133.19,19441.1,13.272,11.0,115.9999,0.1856921,0.2863425,0.09065039999999999,0.0,0.0,0.09504169999999999,0.1956921,2018.2530451994053,3392.906910138625,-394.41263336241445,74612.34,-1.8724668557550366,0.05721659999999999,0.11577677959788411,15172.04,-0.1272915,0.0217794,-0.0025753,-0.11928699999999999,1.0,0.5206778000000001,13.0,0.0
53,1290.4552377499867,101015.0,15224.2,157.481,317.628,6430.656,6723.691,12540.2,33.0,1918.078,16211.751116269712,56707.88,-3604.9203967493268,-2875.4711405119806,85590.8,0.0,10500.75,21155.3,13.28,11.0,87.74996999999999,0.1396755,0.1856921,0.1158456,0.0,0.0,0.0238299,0.0698465,2080.7553430102807,1464.1703251946133,-41692.15728943228,90425.09,-0.959350025161733,-0.0401707,-0.06571340639290457,24787.74,0.633778,0.0212118,-0.0005677000000000001,-0.2652942,1.0,0.5462214,13.0,0.0
