7.313,9.152,6.174,0.024,3.836,1.052,0.145,0.425,0.252,0.316,5.3,0.008,0,2.305,2.978,0,1.963,10.941,0,12,1.5,,,,,0,0,,,6.036,1.583,-1.469,227.356,-0.5354334,-0.6979406,-0.735692,169.622,-0.8143487,0.0013899,-0.0249534,0.1474596,1,1.072993,10
6.504,8.5,6.189,0.029,3.836,0.69,0.293,0.452,0.211,0.015,5.041,0.002,0,1.669,2.311,0,1.397,10.1,0,12,1.625,,,,,0,0,,,5.496,1.804,-1.14,8.826,0.001133,-0.0641287,-0.0293452,10.666,-0.937119,0.0016995,0.0003096,-0.0914571,1,0.9928612,10
7.038,8.934,6.295,0.033,3.836,0.867,0.131,0.317,0.213,0.107,5.294,0.002,0,2.108,2.639,0,1.685,9.193,0,12,1.686999,,,,,0,0,,,5.764,1.68,-1.182,8.717,0.0117013,0.0330389,0.0290238,8.905,-0.1651041,0.0122749,0.0105753,-0.0415801,1,0.9727522,10
6.936,10.65,6.461,0.091,3.836,0.716,1.9,1.94,0.21,0.166,5.151,0,0,1.999,4.189,0,1.66,11.111,0,12,1.311999,,,,,0,0,,,5.562,3.464,-2.656,9.792,0.0110294,-0.0025531,-0.0146038,11.136,0.2505334,0.0169526,0.0046777,-0.2061597,1,1.283771,10
6.741,11.138,6.578,0.076,3.836,1.082,0,1.87,0.185,0.116,5.298,0,0,2.456,4.56,0,1.347,9.809,0,12,1.5,,,,,0,0,,,5.291,4.163,-2.952,10.894,0.0121168,-0.0287314,0.0134937,10.122,-0.091056,0.0106481,-0.0063046,-0.1648692,0,1.143205,10
7.262,11.953,6.653,0.053,3.836,1.112,0.935,2.475,0.21,0.075,5.074,0,0,2.524,5.3,0,1.503,11.159,0,12,1.25,,,,,0,0,,,5.797,4.389999,-3.587,11.5455,0.0084882,0.0135118,-0.0194015,11.003,0.0870382,0.006496,-0.004152,0.0619621,1,1.387487,10
8.342,12.854,7.088,0.056,3.836,1.189,0,2.16,0.32,0.435,5.52,0,0,3.289,5.766,0,2.664,14.069,0,12,1.311999,,,,,0,0,,,6.186,4.195001,-3.349,12.4035,0.034829,0.0936026,0.0359576,12.908,0.1731346,0.0350707,0.0285747,0.448431,0,1.408353,10
10.13,16.243,8.504,0.086,3.729,1.117,1.8,2.985,0.305,1.564,6.077,0,0,4.349,7.739,0,3.736,29.529,0,12,2.280999,,,,,0,0,,,6.812,5.708,-4.102,14.5485,0.0952676,0.0736846,0.0382857,28.457,1.204602,0.1075025,0.0724317,-0.3105283,1,0.9997829,10
12.146,18.686,10.54,1.301,3.84,1.016,2,3.969,0.411,1.679,6.581,0,0,3.706,8.146,0,3.983,25.899,0,12,3,,,,,0.628,1,,,8.155,6.069001,-4.985,17.4645,0.0470097,0.014143,0.0288585,25.652,-0.0985697,0.0961379,-0.0113646,0.1971377,1,0.9149306,10
12.605,18.293,11.288,1.191,3.801,0.762,0.223,2.88,0.333,0.869,7.706,0.12,0,3.66,7.005,0,3.331,24.006,0,12,2.936999,,,,,0.143,1,,,8.516,5.103,-3.522,18.4895,0.0464046,-0.0352633,0.0608453,24.658,-0.0387494,0.0469996,-0.0491382,-0.1687492,1,1.011149,10
10.81,17.965,11.058,0.573,3.791,0.817,1.1,3.114,0.28,-0.211,6.026,0.095,0,3.328,6.907,0,3.684,24.394,0,12,2.186999,-0.2105273,-0.342857,-0.0075733,,0,0,-0.202954,-0.3352837,7.726,6.595,-3.836,18.129,0.0214022,0.0194716,-0.0926692,24.041,-0.0250224,-0.0116388,-0.0586385,-0.1412289,1,1.333749,10
11.164,17.851,9.189,0.01,3.799,1.007,0.45,2.814,0.281,-1.886,6.312,0.06,0,5.357,8.662,0,3.806,18.966,0,12,1.436999,-0.3000006,-0.2105273,0.3567165,,0,0,-0.6567171,-0.5672438,6.803999,6.136,-3.761,17.908,-0.0729283,0.0068126,0.0159705,18.844,-0.2161723,-0.1053161,-0.0936772,0.0099171,1,1.683226,10
12.551,17.215,10.127,1.25,3.808,1.805,3.774,2.444,0.274,1.123,7.344,0,0,4.062,7.088,0,3.547,20.232,0,12,3.5,2.238092,-0.3000006,0.2116129,,0,0,2.026479,-0.5116135,9.044,4.082001,-4.249,17.533,-0.0172246,-0.0147721,0.0588604,20.491,0.0874019,0.0640506,0.1693667,0.0107172,1,0.7598289,10
13.878,18.315,11.778,2.075,3.91,0.196,1.432,3.601,0.253,1.201,8.105,0,0,2.722,6.537,0,3.348,19.326,0.182,12,14.875,2.500002,2.238092,0.3033297,,0,0,2.196673,1.934762,9.277,4.223,-3.797,17.765,0.0464959,-0.0112018,0.042837,19.525,-0.0471427,0.0676048,0.0035542,-0.1405401,1,0.202506,10
15.565,20.417,12.75,1.718,3.947,2.468,0,3.068,0.263,0.353,8.888,0,0,4.368,7.667,0,4.407,19.67,0.003,12,12.125,-0.27311,2.500002,0.2228396,,0,0,-0.4959496,2.277163,11.947,4.621,-5.536,19.366,0.0686254,0.0546835,0.0404317,18.611,-0.0468118,0.0182278,-0.049377,-0.0752435,1,0.2664166,10
17.435,22.774,12.644,0.964,3.917,2.856,1.974,3.751,0.274,0.26,10.606,0,0,6.224,10.13,0,5.349,23.271,0,12,10.9375,0.1098264,-0.27311,0.2527033,,0,0,-0.1428769,-0.5258133,13.103,5.184,-6.607,21.5955,0.0300063,0.0436202,0.0795536,22.329,0.1997744,0.0120395,-0.0061883,-0.073618,1,0.2951297,10
16.498,21.473,13.131,1.077,3.92,1.019,0,4.335,0.255,0.456,9.949,0,0,3.894,8.342,0,5.055,24.672,0,12,12.1,-0.15625,0.1098264,-0.1108541,,0,0,-0.0453959,0.2206806,12.546,4.862,-5.354,22.1235,0.0169051,-0.013289,-0.0296969,24.966,0.1180976,0.0206116,0.008572,-0.0122165,0,0.2768384,10
17.469,22.219,14.171,1.705,3.92,1.527,0,3.347,0.264,1.04,10.948,0,0,4.553,8.048,0,4.263,27.424,0,12,19.25,0.8775316,-0.15625,-0.1126852,,0.597,1,0.9902169,-0.0435648,12.738,4.601999,-4.874,21.846,0.0188593,-0.0362538,0.0457292,28.216,0.130177,0.047606,0.0269944,0.0005528,0,0.1877948,10
11.033,17.269,8.973,0.26,3.921,1.876,0,2.29,0.269,1.006,6.078,1.854,0,5.962,8.296,0,3.799,25.672,0,12,14.12,0.0210409,0.8775316,-0.208407,,1.614,1,0.229448,1.085939,6.687,4.337999,-2.312,19.744,-0.1900831,-0.0235008,-0.2466572,26.136,-0.073717,0.0509522,0.0033462,0.2417217,0,0.1620713,10
14.904,18.985,9.515,1.276,3.921,1.2,0,2.216,0.269,0.542,7.081,0,0,7.232,9.47,0,5.738,31.113,0,12,7.85,-0.5481707,0.0210409,0.2672238,,1.216,1,-0.8153945,-0.2461829,7.596001,4.059,-3.416,18.127,-0.0261488,0.1069675,0.0553318,29.174,0.1162381,0.0299002,-0.021052,-0.0993689,0,0.3091308,10
14.306,18.463,10.484,0.84,3.921,0.243,3.212,2.794,0.286,1.541,7.425,0,0,5.185,7.979,0,4.607,30.721,0,12,5.3,-0.3101491,-0.5481707,0.130018,,0.818,1,-0.4401671,-0.6781887,8.524,4.157,-3.037,18.724,0.0750374,-0.0604038,0.0183722,31.852,0.091794,0.0823008,0.0524006,0.0906926,1,0.504492,10
16.132,20.212,13.079,3.106,3.927,0.23,0,2.564,0.279,2.55,6.404,0,0,4.523,7.133,0,4.59,34.763,0,12,7,0.074381,-0.3101491,0.0732671,,0.533,1,0.0011139,-0.3834162,8.733,4.033999,-2.794,19.3375,0.0170135,-0.0008791,-0.052799,34.78,0.0919251,0.1318681,0.0495673,-0.1192056,0,0.4757903,10
13.674,17.735,11.266,1.276,3.573,0.23,0,2.334,0.24,0.565,5.809,0,0,3.986,6.469,0,5.227,31.253,0,12,7.01,0.0246159,0.074381,0.1621525,,0.127,1,-0.1375366,-0.0877715,8.641999,3.912001,-2.564,18.9735,0.000896,0.0335731,-0.0313595,30.616,-0.1197239,0.0297784,-0.1020898,-0.0172341,0,0.4497992,10
15.427,21.38,7.794,0.028,3.577,7.328,5.92,0,0.216,-3.381,7.76,0,0,12.997,13.586,0,4.622,25.41,0,12,5,,,,,0.646,1,,,9.73,5.363998,-7.328,19.5575,-0.113716,-0.0309344,0.0997571,26.015,-0.150281,-0.1728749,-0.2026532,-0.3055257,1,0.4357842,10
2047,2835,430.6,696,40.6,10.1,24.5,182.6,15.8,54.9,0,94.1,283.8,1951.8,2404.4,0,1351,1338.4,0.2,11,23.125,-0.2123955,0.3517404,-0.0608348,,279.5362,1,-0.1515607,0.4125752,-590.7001,423.9001,185.2,1587.035,0.0865892,0.8362349,-0.0131654,11.26602,-0.9497228,0.0345928,0.4722218,8.738461,1,0.458634,2
2083.5,2767.2,374.1,834.8,40.8,6.9,2.5,169.9,15.6,-10.4,0,64.2,261.2,1949.1,2393.1,0,1248.7,1369.4,0.9,11,20.5,-0.0729489,-0.2123955,0.336437,,298.4657,1,-0.4093859,-0.5488325,-693.4999,345.3998,148.6,2801.1,-0.0777909,-0.0365214,0,1471.7,129.6317,-0.0037128,-0.0383056,0.0112571,1,0.4472741,2
2044.5,2625.8,183.2,818.7,41,6.7,29.6,125.1,14.7,50.9,0,137.2,239.1,1929.4,2442.6,0,1225.8,1342.8,2,11,26.5,0.3501942,-0.0729489,0.0906504,,281.1959,1,0.2595438,-0.1635993,-696.9,55.99998,244.5,2696.5,-0.0730206,-0.0084925,0,1365.7,-0.0720256,0.0188763,0.0225891,-0.0065938,1,0.1686148,2
2201.6,2793.8,273.9,888.7,43.5,29.2,19.4,111.8,14.5,23.6,0,94.4,246.5,2085.5,2517.6,2.3,1172.3,1341.6,112.1,11,19.5,-0.2318684,0.3501942,0.1158456,,262.8709,1,-0.347714,0.2343486,-743.3999,177.4998,197.6,2709.8,0.0103698,-0.0197432,0,1395.1,0.0215274,0.0087091,-0.0101672,-0.0775859,1,0.3229001,2
2386.9,2945.7,311.1,988.6,44.2,18.1,51.8,132.7,13.3,-107.2,0,64.1,311.4,2149.3,2628.2,6.4,1206.1,1323.9,196.1,11,18.5,-0.0338908,-0.2318684,-0.0075733,,227.3508,1,-0.0263175,-0.2242951,-732.9001,148.5002,218.3,2869.75,0.0007666,0.011778,0,1290.1,-0.0752633,-0.0373552,-0.0460643,-0.137129,1,0.3804574,2
2372,2942.4,395.8,973.8,44.541,28.4,62.5,126.2,11.9,89.4,0,30.9,236.2,2120.5,2539.8,6.8,1292.8,1282.4,1.4,11,19,0.0315112,-0.0338908,0.3567165,,230.5551,1,-0.3252053,-0.3906073,-693.9,246.3999,105.7,2944.05,0.0082539,0.0294493,0,1195.7,-0.0731727,0.0303663,0.0677215,-0.1041429,1,0.4676944,2
345.938,781.415,369.4,46.16,10.226,50.249,121.601,101.079,10.4,-42.849,141.192,0,0,264.409,412.015,0,147.492,880.233,0,20,0.375,,,,,19.75386,1,,,85.618,388.95,-151.328,390.831,0.8299392,0.3773063,0.361261,732.77,8051.417,-0.1096356,2.22595,-563.6237,1,96.32962,212
413.883,859.281,321.141,74.108,63.87,1.849,0.177,101.575,10,47.443,162.943,0,0,229.944,514.429,23.711,121.956,885.633,0,20,,,,,,18.25942,1,,,111.68,262.488,-127.135,820.348,-0.0928959,-0.0311283,0.0265143,911.169,0.2434585,0.0578328,0.1674684,-0.138109,1,,212
638.785,1092.076,523.973,258.03,85.187,0.787,125,133.31,9.4,65.564,192.236,0,27.385,217.412,568.103,0,127.461,967.217,238.242,20,17.5,,,,,18.43133,1,,,164.13,235.91,-106.712,975.6785,0.0474491,0.0056422,0.0300232,961.712,0.0554705,0.0671984,0.0093656,-0.3309185,1,0.3514775,212
547.753,1006.126,437.291,74.581,75.245,42.367,0,93.757,10.5,88.798,226.745,0,15.123,242.76,568.835,0,170.692,1065.923,7.772,20,22,,,,,19.82297,1,,,272.779,226.055,-121.001,1049.101,0.0805498,0.0412077,0.0328939,1022.692,0.0634077,0.084642,0.0174436,0.1957247,1,0.2641619,212
563.911,1112.929,554.61,26.33,80.805,6.457,113.013,123.082,12,107.011,271.406,0,0,214.653,558.319,0,214.222,1198.404,19.151,20,25.75,,,,,20.14657,1,,,329.385,328.434,-129.539,1059.527,0.1419944,0.0410844,0.0421518,1154.874,0.1292492,0.1009988,0.0163568,0.0367045,1,0.266546,212
557.05,1158.684,601.033,28.273,81.897,1.166,40,161.133,12,50.511,266.706,0,0,189.331,557.651,0,216.195,1202.52,9.818,20,15.25,,,,,18.93907,1,,,340.612,394.447,-162.299,1135.806,0.0391616,0.0017371,-0.004138,1200.547,0.039548,0.0444715,-0.0565273,-0.0411122,1,0.4812386,212
624.163,1072.709,395.252,11.526,83.963,0.921,41.5,201.115,9,-196.671,162.252,0,0,271.583,677.457,0,213.438,984.236,9.262,20,25.5,,,,,5.101576,1,,,341.975,243.787,-202.036,1115.697,-0.1694313,-0.0024711,-0.0936222,986.993,-0.1778805,-0.1762764,-0.2207479,-0.1757995,1,0.1846061,212
602.242,1058.928,472.079,52.298,85.53,0.668,5,194.58,7.5,52.318,304.9,0,0,233.127,586.849,0,228.46,1073.09,26.613,20,42.25,,,,,16.0957,1,,,317.485,297.544,-195.248,1065.818,0.0338285,0.0140943,0.1338389,1058.068,0.0720116,0.0490872,0.2253636,-0.1538197,1,0.130638,212
1090.968,3405.517,260.437,135.818,100.739,119.103,1935.297,2142.362,14.196,-775.537,519.189,0,74.386,602.461,3093.755,0,361.774,1836.871,19.553,20,6.875,,,,,87.39689,1,,,471.792,1965.617,-2187.079,2232.223,-0.0759113,0.0597225,0.0959981,1703.557,0.6100639,-0.3474281,-0.3965153,-1.323204,1,0.3760386,212
937.947,3132.349,-59.34,40.799,100.746,139.806,75.971,2164.002,12.2,-299.519,460.68,0,0,626.225,3124.779,0,364.338,2397.979,0.035,20,4.1875,,,,,58.73001,1,,,410.729,1859.85,-2303.808,3268.933,-0.0867436,0.0007844,-0.0178985,2395.415,0.4061255,-0.0916259,0.2558022,-0.0603896,1,-0.1406582,212
,58143.1,9904.433,95.109,212.143,3957.086,87.099,7831.617,33.6,1442.294,,37445.4,,,48238.66,0.008,9574.031,16214,6.652,11,76.87492,-0.06635,0.5352765,-0.0608348,,0,0,-0.0055152,0.5961113,,,,41240.51,,0.164727,,9420.576,-0.8412806,0.0349727,-0.0100909,-2.183948,1,0.607318,13
,69389.5,11463.49,148.528,212.27,4531.863,2852.731,10153,32,1553.009,,46530.6,,,57926,0.008,9864.129,17675.1,11.691,11,98.37495,0.2863425,-0.06635,0.336437,,0,0,-0.0500945,-0.402787,,,,63766.3,,0.0045494,,17385,0.8454287,0.0243547,-0.0106181,-0.2410452,1,0.5489638,13
,79835.19,12782.09,136.628,211.629,8211.578,2388.701,10839,33,1625.015,,50588.1,,,66953.09,0.008,14133.19,19441.1,13.272,11,115.9999,0.1856921,0.2863425,0.0906504,,0,0,0.0950417,0.1956921,,,,74612.34,,0.0572166,,15172.04,-0.1272915,0.0217794,-0.0025753,-0.119287,1,0.5206778,13
,101015,15224.2,157.481,317.628,6430.656,6723.691,12540.2,33,1918.078,,56707.88,,,85590.8,0,10500.75,21155.3,13.28,11,87.74997,0.1396755,0.1856921,0.1158456,,0,0,0.0238299,0.0698465,,,,90425.09,,-0.0401707,,24787.74,0.633778,0.0212118,-0.0005677,-0.2652942,1,0.5462214,13
,114346.1,16421.66,5449.733,315.841,9353.06,8461.03,13729.92,32,2175.515,3400.47,45228.37,5373.496,,97724.45,0,38653.32,22385.72,14.721,11,97.99997,0.1220573,0.1396755,-0.0075733,,420.4612,1,0.1296306,0.1472488,,,27518.89,107680.5,,0.2614453,,-5766.85,-1.232649,0.0202034,-0.0010084,-0.1622745,1,0.5305455,13
,134136.4,19827.1,6936.092,474.184,12939.24,8541.353,14824.08,34.5,2510.383,3720.56,53276.82,6847.721,,113909.3,0,45934.76,25792.3,20.519,11,92.49998,0.4215415,0.1220573,0.3567165,,446.8131,1,0.064825,-0.2346592,,,32361.22,124241.3,,0.0586073,0.0025764,18510.86,-4.209874,0.0202057,2.30E-06,-0.0949487,1,0.4520335,13
,148431,22044.22,10496.55,469.441,14520.37,9733.629,19022.54,36.6,2897.257,2562.517,61556.33,10437.81,,125986.8,0,45918.24,28105.91,23.013,11,108.25,0.1745905,0.4215415,0.2116129,,3772.161,1,-0.0370224,0.2099286,,,38451.23,141283.7,,-0.000117,-0.0081966,28122.43,0.5192398,0.0205067,0.0003009,-0.0456981,1,0.4337963,13
,163970.7,24001.13,14122.31,699.518,17232.47,12534.32,21885.74,40,3332.335,4434.078,65710.26,14035.39,,139569.6,0,49819.45,30488.66,36.568,11,108.75,0.5113617,0.1745905,0.3033297,,3919.026,1,0.208032,-0.1287392,,,40627.44,156200.8,,0.0249756,0.0119818,26587.45,-0.0545822,0.0213337,0.000827,-0.0117969,1,0.315503,13
,194398,27131,14027,1049.729,20621,14351,26057,48,3766,6144,81368,13724,,166867,0,55351,33239,40,11,96.625,0.3359647,0.5113617,0.2228396,,5390.772,1,0.1131251,0.2885221,,,48414,179184.3,,0.0308707,0.0095428,27707.45,0.0421251,0.0210175,-0.0003162,0.0144346,1,0.2674848,13
,268238,33306,23767,1549.128,25557,16466,28580,55,5055,5074,116500,23635,,232687,0,57844,40656,220,11,108.125,0.4015698,0.3359647,0.2527033,,796.759,1,0.1488665,0.0832614,,,85998,231318,,0.0107774,-0.0046257,38163,0.3773552,0.021853,0.0008356,-0.234006,1,0.1988424,13
,306577,39619,27168,2332.713,48543,20434,19278,61,5636,7710,133499,26912,,264146,0,64826,45972,494,11,98.5625,0.3696636,0.4015698,-0.1108541,,932.6005,1,0.4805177,0.5124239,,,92590,287407.5,,0.024293,0.0091716,38990,0.0216702,0.0196098,-0.0022432,-0.0338381,1,0.172318,13
,492982,52150,26023,2615.432,60190,27347,34503,81,5499,6085,269195,25325,,437121,0,78374,62402,239,11,79.4,-0.1928273,0.3696636,-0.1126852,,1156.252,1,-0.0801421,0.4823488,,,199827,399779.5,,0.0338887,-0.0040647,48854,0.252988,0.0137551,-0.0058547,-0.2801513,1,0.2511252,13
,561229,59103,49401,2609.601,63772,21896,40305,80,5519,4635,307684,48236,,498393,0,85016,67482,168,11,57.85,-0.2693278,-0.1928273,-0.208407,,1114.48,1,-0.0609208,0.0155797,,,251843,527105.5,,0.0126009,-0.0027509,60840,0.2453433,0.0104704,-0.0032847,-0.1507828,1,0.3915003,13
,678346,71253,51408,2608.447,63860,22509,48954,86,9265,3550,389465,50486,,603590,0,90187,81303,74,11,66.28,0.1502092,-0.2693278,0.3314465,,1193.458,1,-0.1812373,-0.6007743,,,327137,619787.5,,0.0083432,-0.0017506,76132,0.2513478,0.0149487,0.0044783,-0.1336795,1,0.4121342,13
,801145,79673,68057,2596.423,79223,31918,62646,92,9983,3280,415988,66048,,716442,0,114090,96831,158,11,65.67,-0.005166,0.1502092,0.130018,,1384.587,1,-0.135184,0.0201912,,,340167,739745.5,,0.0323125,-0.000365,72928,-0.0420848,0.0134952,-0.0014535,-0.1112596,1,0.4672709,13
,853370,86317,47843,2596.646,70474,66263,67787,97,10477,6591,517460,45946,,761743,0,119160,108340,82,11,68.23,0.0485494,-0.005166,0.0732671,,1431.717,1,-0.0247177,-0.0784331,,,425145,827257.5,,0.0061287,0.0040024,103270,0.4160542,0.0126647,-0.0008304,-0.0108401,1,0.487201,13
,979414,101677,74870,2601.196,85886,71028,100980,106,14014,5251,592383,73280,,869768,0,126932,113489,163,11,71.66,0.0604638,0.0485494,0.1621525,,1584.05,1,-0.1016887,-0.1136031,,,478797,916392,,0.0084811,-0.0014623,105717,0.0236952,0.0152926,0.0026278,-0.054918,1,0.5454724,13
,1060505,95801,132009,2529.584,90658,103210,119044,116,6200,4834,588601,129725,,954182,0,112453,109607,206,11,58.3,-0.1773475,0.0604638,0.0729709,,1958.196,1,-0.2503184,-0.0125071,,,508624,1019960,,-0.0141957,-0.0004088,124086,0.1737563,0.0060787,-0.0092139,0.0115442,1,0.6496095,13
1305.997,2783.944,1424.285,124.585,137.457,28.748,325.241,611.501,20.9,142.177,593.738,112.258,0,629.614,1350.814,0,551.258,2614.257,297.257,11,29,0.0224241,0.8685477,-0.0608348,,74.87057,1,0.0832589,0.9293825,580.546,1255.99,-527.991,1407.681,0.920189,0.3880838,0.4217008,2067.959,129.093,0.1010009,0.6106625,160.1969,1,0.3572992,28
1357.676,2905.602,1545.361,51.709,138.396,101.619,95.305,545.242,21.3,173.458,635.957,113.828,0,705.272,1356.533,0,606.13,2828.357,16.153,11,24.5,-0.2355437,0.0224241,0.336437,,83.18916,1,-0.5719807,-0.3140129,702.3141,1328.079,-533.033,2844.773,0.0663726,0.0192887,0.0148409,2773.485,0.3411702,0.0609743,-0.0400266,-0.0245611,1,0.4557643,28
1360.984,3212.938,1641.522,6.692,138.624,26.436,589.817,812.465,19.6,5.031,693.101,121.588,0,645.512,1564.004,4,632.726,2538.515,180.821,11,23.375,0.041954,-0.2355437,0.0906504,,75.15134,1,-0.0486964,-0.3261941,735.216,1624.339,-721.313,3059.27,0.0460508,0.0086936,0.018679,2511.919,-0.0943095,0.0016445,-0.0593298,-0.1855857,1,0.5065901,28
1416.806,3143.34,1606.648,6.992,140.437,8.448,254.179,935.846,18.4,58.856,639.14,124.35,0,495.837,1529.01,4,619.953,2701.697,21.358,11,23.5,0.0385845,0.041954,0.1158456,,79.29196,1,-0.0772611,-0.0738916,922.425,1504.857,-823.944,3178.139,-0.0109825,-0.004019,-0.0169788,2714.47,0.080636,0.018519,0.0168745,-0.0395628,1,0.4868233,28
1399.992,2999.682,1634.472,69.179,140.889,15.299,,637.972,14.7,131.142,643.046,89.601,0,544.571,1357.829,4,612.414,2504.758,7.9,11,18.625,-0.0650653,0.0385845,-0.0075733,,57.65297,1,-0.057492,0.0461578,801.541,1334.803,-567.67,3071.511,-0.0112857,-0.0024545,0.0012717,2512.297,-0.0744797,0.0426962,0.0241772,-0.1553845,,0.6228796,28
1564.815,3166.591,1513.606,6.817,142.237,2.898,135.674,798.352,15.2,119.983,727.782,92.474,0,580.131,1652.985,0,709.588,2637.464,9.773,11,20.375,0.3657715,-0.0650653,0.3567165,,61.08622,1,0.009055,-0.4217818,980.765,1234.8,-708.776,3083.136,-0.0200721,0.0315179,0.0274837,2540.29,0.0111424,0.0389159,-0.0037804,-0.0216287,1,0.5222791,28
1716.393,3297.39,1689.209,7.714,144.553,1.859,,673.588,16.8,176.35,802.194,68.992,0,635.32,1608.181,0,793.801,3027.73,43.734,11,30.375,0.4368287,0.3657715,0.2116129,,80.34393,1,0.2252158,0.1541586,1075.218,1212.732,-606.455,3231.99,0.0540552,0.0260561,0.0230236,2943.517,0.1587327,0.0545639,0.015648,0.0639572,,0.3847158,28
2220.5,4756.3,2604.6,8.6,169.1,9.6,96.4,771.8,21.25,109.1,1030.5,,0,936.3,2151.7,0,1047.1,3685.4,53.4,11,43.812,0.2786235,0.4368287,0.3033297,,77.31394,1,-0.0247062,0.133499,1285.2,,,4026.845,,0.0629026,0.056696,3432.101,0.1659865,0.0270932,-0.0274707,-0.1775628,1,0.351564,28
2724.5,7810.8,3199.4,16.6,327.1,44.4,977.3,2726.3,32.3,-297.4,1065.7,,0,1309.9,4611.4,0,1422.3,6311.9,27.1,11,17.625,-0.5892713,0.2786235,0.2228396,,129.032,1,-0.8121109,0.0557839,1442.4,,,6283.55,,0.0597115,0.0056019,5936.7,0.7297567,-0.0473299,-0.0744231,-0.1222009,1,0.5549564,28
2329.8,7039.8,3071.1,16.9,329.8,108.1,1010.7,2706,27.326,52.3,800,,0,1000.2,3968.7,0,1011.4,4546.7,47.6,11,21.0625,0.2166866,-0.5892713,0.2527033,,232.733,1,-0.0360167,-0.8419746,1420.8,,,7425.3,,-0.0553378,-0.0357831,4957.6,-0.1649232,0.0070435,0.0543734,-0.0552843,1,0.4421131,28
2486.6,6452.7,3046.7,34.6,333.7,13.3,,2049.6,24.5,102.3,898.5,0,0,987.8,3406,0,1310.4,5233.8,70.9,11,41.5625,1.001545,0.2166866,-0.1108541,,155.2339,1,1.112399,0.3275407,1477.5,3597.5,-2062.9,6746.25,,0.0443209,0.0146007,4934.8,-0.0045991,0.015164,0.0081205,-0.0200208,,0.2196705,28
